id,created_at,text 
1001732987069743104,2018-05-30 07:52:10,b'@flash_mma_ufc I think moments like this are growing opportunities for our culture.  My hope is that we go collecti https://t.co/gg8IVIwmFy'
1001731805945319424,2018-05-30 07:47:28,b'@flash_mma_ufc I understand that people are very apprehensive of this subject and this conversation but my promise https://t.co/KTziu7Ivf8'
1001731037032992768,2018-05-30 07:44:25,b'@flash_mma_ufc My goal is also to discuss this subject in an honest way where we can consider that she was medicate https://t.co/vVXX4lJXwY'
1001730015006932992,2018-05-30 07:40:21,"b'@flash_mma_ufc .My goal is to let her express herself and discuss what was horribly wrong with what she wrote, and https://t.co/LCuv6Gw9FY'"
1001724846978551809,2018-05-30 07:19:49,b'The Disturbing Side Effect Of The No. 1 Prescription Sleep Aid https://t.co/DiQS9z1wTs #powerofsleep via @HPLifestyle'
1001677667710722049,2018-05-30 04:12:20,b'I just uploaded JRE #1122 - Donnie Vincent to #Vimeo: https://t.co/DR8Ta0ynrs'
1001547614121287681,2018-05-29 19:35:33,b'I started a live stream on @YouTube: https://t.co/DhlfcvmF5r'
1001545953856241664,2018-05-29 19:28:57,b'About to go live with film maker and outdoorsman @followDVincent https://t.co/GqAep0Nxtd'
1001535725374914560,2018-05-29 18:48:19,b'Pasadena! Were back at @icehousecomedy next Wednesday June 6th!\nhttps://t.co/cougOnmTXM'
1001524231299989504,2018-05-29 18:02:38,b'@hitRECordJoe @sleepdiplomat Thank you!'
1001524061137199105,2018-05-29 18:01:58,b'The world just keeps getting weirder and weirder... https://t.co/SJPPmX3Y7c'
1001522289001709568,2018-05-29 17:54:55,b'@AdamSinger @michaelpollan I agree. Its really exciting to see it happening!'
1001502509159124993,2018-05-29 16:36:19,b'Happy Retirement to the great and powerful https://t.co/P6VboRGrXv'
1001299533244985344,2018-05-29 03:09:46,b'@AdamSinger @michaelpollan Thank you! Glad you enjoyed it!'
1001294905958805508,2018-05-29 02:51:23,b'Total class act move by @darrentill2   \nI love the guy for his fighting skills and love him even more for what he said here.  BRAVO!!'
1001292212917846017,2018-05-29 02:40:41,b'Darren Till On A Welterweight Title Shot: Give it to Wonderboy https://t.co/QSdUAZohmQ via @mmamania'
1001280885323456512,2018-05-29 01:55:40,b'I just uploaded JRE MMA Show #29 with Cat Zingano to #Vimeo: https://t.co/UsWdCFpe76'
1001251459739062272,2018-05-28 23:58:45,b'I had a great time talking to powerful https://t.co/7y1Zhonobw'
1001251164116074496,2018-05-28 23:57:34,"b""Researchers build a self-healing 'robot skin' https://t.co/vu5BfmLMMI via @engadget"""
1001245325842046977,2018-05-28 23:34:22,b'Boise! Ill see you freaks soon! Tickets at https://t.co/9sNTL8cCnv https://t.co/3YIEzfVhp5'
1001178946438823943,2018-05-28 19:10:36,b'I started a live stream on @YouTube: https://t.co/8nZZhmu0Cg'
1001177968436117504,2018-05-28 19:06:43,b'About to go live with the ferocious @CatZingano https://t.co/GqAep0Nxtd'
1000970797148725248,2018-05-28 05:23:29,"b'Best of the Week - May 20, 2018 - Joe Rogan Experience: https://t.co/zoFeH9UtlZ via @YouTube'"
1000968973104680960,2018-05-28 05:16:14,b'Tomorrow at Noon PT I get to sit down with one https://t.co/gjoBmmDWIh'
1000966819115659266,2018-05-28 05:07:41,"b'I love doing podcasts, but if I could only do https://t.co/0LdzBzpg5w'"
1000927214840397824,2018-05-28 02:30:19,"b""'Spider-Man' of Paris climbs four storeys to rescue dangling boy https://t.co/eSIn3W5HmZ"""
1000875439487774720,2018-05-27 23:04:34,"b""US lost track of 1,500 undocumented children, but says it's not 'legally responsible' https://t.co/gheRqrlz7j"""
1000841099307618304,2018-05-27 20:48:07,b'Fun times!\n#Repost @eddiebravo\n\nThank you https://t.co/z3q1bVj206'
1000784448017887234,2018-05-27 17:03:00,b'I started a live stream on @YouTube: https://t.co/Lr4jpDAlmG'
1000782967650762752,2018-05-27 16:57:07,b'Going live wi h @eddiebravo @BrendanSchaub https://t.co/GqAep0Nxtd'
1000644848880365568,2018-05-27 07:48:17,b'Fight Companion! 10am PT \nhttps://t.co/GqAep158RN https://t.co/k8ez3Tl4h2'
1000536843266482176,2018-05-27 00:39:07,b'Fight Companion! \nTomorrow at 10am PT with https://t.co/8UpElNa0qP'
1000439786623176705,2018-05-26 18:13:27,b'My man @theovon found the perfect hat! https://t.co/C4KCf9zsoz'
1000408866977280000,2018-05-26 16:10:35,b'Boise! June 30th! Wooo!\nTickets at https://t.co/QaS20jiVOG https://t.co/z8orJUcSVK'
1000210543196553216,2018-05-26 03:02:31,b'@PhilEger @leraboroditsky Ill check it out. Thank you'
999910295723130880,2018-05-25 07:09:26,b'Ive been listening to this all day. RIP to ODB. https://t.co/qebZddzVfs'
999804787947274240,2018-05-25 00:10:11,"b""A couple says that Amazon's Alexa recorded a private conversation and randomly sent it to a friend https://t.co/A0MFY1ah1X"""
999789612871634945,2018-05-24 23:09:53,b'I just uploaded JRE #1121 - Michael Pollan to #Vimeo: https://t.co/MR1j4ZswOo'
999767897806331904,2018-05-24 21:43:36,b'THE G.O.A.T!  \n#Repost https://t.co/khibgENRcK'
999736623326736384,2018-05-24 19:39:19,b'I started a live stream on @YouTube: https://t.co/r6B3TLPU59'
999735818636869634,2018-05-24 19:36:08,b'About to go live with the great @michaelpollan https://t.co/IVn5IhGNHl'
999716501199306752,2018-05-24 18:19:22,"b'@GeorgesStPierre My pleasure, brother! I really enjoyed talking to you as always!'"
999683682397925378,2018-05-24 16:08:57,b'@thefightcage @BlessedMMA I would love to have him on.'
999683578941227008,2018-05-24 16:08:33,b'@Flournoy_ @TheComedyStore Thank you! Glad you enjoyed it!'
999493356488216577,2018-05-24 03:32:40,b'I just uploaded JRE MMA Show #28 with Georges St-Pierre to #Vimeo: https://t.co/D5ra8wba3C'
999369191189868545,2018-05-23 19:19:17,b'I started a live stream on @YouTube: https://t.co/FS8Oiy7UPc'
999368006642913280,2018-05-23 19:14:34,b'About to go live with the great and powerful https://t.co/BoNPOchsEZ'
999342109399236608,2018-05-23 17:31:40,b'The strangest of times. https://t.co/hAx091JbO8'
999336008259784705,2018-05-23 17:07:25,"b'Holy shit, this is amazing. They found a 300 year old Spanish ship with as much as $17,000,000,000.00 in treasure. https://t.co/0Gf9VR5nOj'"
999333976446717953,2018-05-23 16:59:21,b'Report: ESPN Makes Another Huge Deal For UFC https://t.co/VJFU90S68a via @deadspin'
999101582364020737,2018-05-23 01:35:54,b'I just uploaded JRE MMA Show #27 with Robin Black to #Vimeo: https://t.co/88xaX3z7js'
999093912584237056,2018-05-23 01:05:25,b'I just uploaded JRE #1120 - Ben Greenfield to #Vimeo: https://t.co/pXHmJdimPT'
999079727062073344,2018-05-23 00:09:03,b'End times are near: A portal to hell has started to open up on the White House lawn.  https://t.co/Oqf2Mefl6j'
999043295547244544,2018-05-22 21:44:17,"b'@robinblackmma My pleasure, my brother!  Always awesome to sit down and talk about MMA and life with you!'"
999004190931324928,2018-05-22 19:08:54,b'I started a live stream on @YouTube: https://t.co/4ZLiqhStMg'
999001748147720192,2018-05-22 18:59:11,"b'The great and powerful @bengreenfield is here, https://t.co/LKRqFV5PP0'"
998957313703759877,2018-05-22 16:02:37,b'I started a live stream on @YouTube: https://t.co/umpZOSwl6w'
998956255715643393,2018-05-22 15:58:25,b'About to go live with @robinblackmma https://t.co/GqAep0Nxtd'
998951614785490944,2018-05-22 15:39:59,b'K-Hole Moment - JRE Toon: https://t.co/zitXBlGDKq via @YouTube'
998936265335721985,2018-05-22 14:38:59,b'#legitasfuck There seems to be no end to these https://t.co/wrrOixtZBP'
998740232479506433,2018-05-22 01:40:01,b'020: Embracing Saturated Fat and Why Our Nutrition Policy Is Wrong  Nina Teicholz https://t.co/90R8IH2MsI via @@dranthonygustin'
998737137943097345,2018-05-22 01:27:43,b'I just uploaded Joe Rogan Experience %231119 - Howard Bloom to #Vimeo: https://t.co/qAjZACaiYu'
998688590287851521,2018-05-21 22:14:49,b'Joe Rogan Experience #1119 - Howard Bloom: https://t.co/6MaqD2yOkC via @YouTube'
998627666159906816,2018-05-21 18:12:43,b'I started a live stream on @YouTube: https://t.co/6MaqD2yOkC'
998626104498847745,2018-05-21 18:06:31,b'The wise and powerful Howard Bloom is here! https://t.co/vyZ7bcmhBJ'
998431474243252224,2018-05-21 05:13:08,b'I rewatched Avatar for the first time in years https://t.co/UvR1NtBqnC'
997958435936264192,2018-05-19 21:53:26,b'Kurt Warner among ex-pros backing new concussion treatment that aims to prevent CTE https://t.co/vTjGFaT1pI via @azcentral'
997655557023584256,2018-05-19 01:49:54,b'I just uploaded JRE #1118 - Theo Von to #Vimeo: https://t.co/NOoL74h4t7'
997559552810913793,2018-05-18 19:28:25,b'I started a live stream on @YouTube: https://t.co/vpybTR31FE'
997558758938202113,2018-05-18 19:25:16,b'Fixin to go live with the great and powerful https://t.co/zO7a1JF40T'
997538094134870016,2018-05-18 18:03:09,b'Stranger things have happened. https://t.co/lUtDG70s9g'
997522952081100800,2018-05-18 17:02:59,b'Thank you to meyer_knives for the sweet tool! https://t.co/WCdTx96ofJ'
997388363530457088,2018-05-18 08:08:11,"b'Oh, snap! My man @nockontv has his own blend of https://t.co/AQqWlYHY2f'"
997384800431431680,2018-05-18 07:54:01,b'Todays episode with @timkennedymma was https://t.co/9XwPUFykaw'
997360722039463936,2018-05-18 06:18:20,b'Brian @redban says to never trust a big butt and https://t.co/e6psxbbwpA'
997342876198584320,2018-05-18 05:07:26,b'Stick to the road and stay off the moors https://t.co/kWIynnls4g'
997299382306426881,2018-05-18 02:14:36,b'I just uploaded JRE MMA Show #27 with Tim Kennedy to #Vimeo: https://t.co/l52WEcjbTN'
997255131686096898,2018-05-17 23:18:46,b'Calgary!  We just added a second show for August 25th.  https://t.co/9sNTL8cCnv'
997193784709599239,2018-05-17 19:14:59,b'I started a live stream on @YouTube: https://t.co/hxVkdfcy2v'
997192478716547072,2018-05-17 19:09:48,b'The great and powerful @timkennedymma is here! https://t.co/mNgSQl3YG0'
996959650733068288,2018-05-17 03:44:38,b'I just uploaded JRE MMA Show #26 with Big John McCarthy to #Vimeo: https://t.co/ydx3Oy6OXA'
996957280611561472,2018-05-17 03:35:12,b'I just uploaded JRE #1116 - Steven Tyler to #Vimeo: https://t.co/YkEn5cr1pH'
996947623864094720,2018-05-17 02:56:50,"b'Steven Tyler is one of the sweetest, kindest https://t.co/amzoriNVgi'"
996876003006926848,2018-05-16 22:12:14,b'I started a live stream on @YouTube: https://t.co/olMqPhz9ky'
996874637345615872,2018-05-16 22:06:49,b'About to go live in @IamStevenT https://t.co/GqAep0Nxtd'
996822186437562368,2018-05-16 18:38:23,b'I started a live stream on @YouTube: https://t.co/BtoA9IBXfa'
996821314215198720,2018-05-16 18:34:56,b'About to go live with @JohnMcCarthyMMA https://t.co/GqAep0Nxtd'
996800347170656257,2018-05-16 17:11:37,b'New tour dates go on pre-sale today at 12pm https://t.co/gNYeuK3iIH'
996800037165252608,2018-05-16 17:10:23,b'New tour dates go on pre-sale today at 12pm local time!\nTickets available at https://t.co/9sNTL8cCnv password is: S https://t.co/jtEV8uqAYS'
996771981952536576,2018-05-16 15:18:54,b'New tour dates! Tickets go live today at noon https://t.co/dNXue8xlZO'
996585051717500933,2018-05-16 02:56:06,b'Im hitting the road! Tickets go on pre-sale https://t.co/YdaWiOcQpY'
996582791994331136,2018-05-16 02:47:07,"b""#Repost @dosbrak\n\n'Cell Mates' The mugshot https://t.co/XMNyLeUav2"""
996575356420345856,2018-05-16 02:17:35,b'Tuesday night visit to the studio by https://t.co/4p16o9yKtV'
996497650189942785,2018-05-15 21:08:48,b'@thigmoo @William_o_Diaz Thanks!'
996497610872471552,2018-05-15 21:08:39,b'@thigmoo @William_o_Diaz Ill check it out!'
996396629090623488,2018-05-15 14:27:23,b'Im hitting the road! Tickets go on pre-sale tomorrow morning! https://t.co/ujl1RHROPU'
996219782906220544,2018-05-15 02:44:39,b'@nashotobi @scrowder @benshapiro @DiversityAndCmx Im watching the video right now. Fascinating stuff. I wish I was surprised.'
995665428490997760,2018-05-13 14:01:51,b'I was incredibly impressed with @Amanda_Leoa last night! She dismantled one of the toughest women in the division a https://t.co/uaTede1lxT'
995414762799468544,2018-05-12 21:25:48,"b""Two MMA Fighters Wryly Debunk The Effectiveness Of Some Women's Self-Defense Techniques https://t.co/3iprMltLjQ via @Digg"""
995139104307335168,2018-05-12 03:10:25,b'Genghis Khans Mongol horde probably had rampant Hepatitis B https://t.co/4XIF7DDZGm'
995048106386341888,2018-05-11 21:08:50,b'Boise! Ill see you freaks on June 30th! Ticket link at https://t.co/UjW7pipA1R'
994457636224446465,2018-05-10 06:02:31,b'Its Official: Tuts Tomb Has No Hidden Chambers After All https://t.co/GgW3wYawTc via @NatGeo'
994405941444579329,2018-05-10 02:37:06,b'I just uploaded JRE #1115 - Mike Baker to #Vimeo: https://t.co/TLJOGff5fN'
994373435827609607,2018-05-10 00:27:56,b'I just uploaded JRE #1114 - Matt Taibbi to #Vimeo: https://t.co/WmuYA2XGgG'
994347074425708544,2018-05-09 22:43:11,b'Boise! Im coming in hot! \nTicket link is at https://t.co/QaS20jAxdg and https://t.co/XXQG6yaw2n'
994294472652435456,2018-05-09 19:14:10,b'I started a live stream on @YouTube: https://t.co/Lv55JbG9Zl'
994292817823387648,2018-05-09 19:07:35,b'About to go live with @MBCompanyMan https://t.co/GqAep0Nxtd'
994292114144952320,2018-05-09 19:04:47,"b'Boise! Im there June 30th, tickets on sale now, link is at https://t.co/McZdwq55Dp'"
994291640289320960,2018-05-09 19:02:54,"b""Boise! June 30th I'm there! Tickets on sale now https://t.co/fsO0vxDSbY"""
994245775965282304,2018-05-09 16:00:39,b'I started a live stream on @YouTube: https://t.co/Amj7nWDzdM'
994244886604926979,2018-05-09 15:57:07,b'About to go live with the great and powerful @mtaibbi https://t.co/GqAep0Nxtd'
994092436963110913,2018-05-09 05:51:20,b'I just uploaded JRE #1113 - Brian Redban to #Vimeo: https://t.co/TTXu03WaF7'
994065559422676993,2018-05-09 04:04:32,b'I think @kyledunnigan has the funniest page on instagram. \n#Repost https://t.co/WgzvpfGEWE'
994057627683340288,2018-05-09 03:33:01,b'Leopard grabs and eats toddler alive in Uganda national park https://t.co/ucWXqhZVWC via @usatoday'
994056641254313984,2018-05-09 03:29:06,b'Stephen Hawking was looking for alien life when he died. That search just got a big boost https://t.co/xyBe9pjglS via @usatoday'
994005814737125376,2018-05-09 00:07:08,"b'@trenbrocklesnar Also, if this article is 100% correct, how fucked is it that people are willing to widely distort https://t.co/AHO972wHtC'"
994003199152476160,2018-05-08 23:56:45,b'@trenbrocklesnar Thanks for sending me this.  I had no idea someone could gain 50 pounds in the hospital.  I appreciate the correction!'
994002736273215489,2018-05-08 23:54:54,b'@trenbrocklesnar I was just reading what was said about it online.  It was from something that @jjcromag posted and https://t.co/TKBjOMDoYS'
993936402697146368,2018-05-08 19:31:19,b'I started a live stream on @YouTube: https://t.co/lBCjQYvVyX'
993934135193255936,2018-05-08 19:22:18,b'About to go live with @redban watch live at https://t.co/GqAep0Nxtd https://t.co/txdLt496Bj'
993726543460384768,2018-05-08 05:37:25,b'Watch as lava eats a Ford Mustang @CNN https://t.co/CE7ajJLJOH'
993694300696465408,2018-05-08 03:29:17,b'I just uploaded JRE MMA Show #25 with Michael Chandler to #Vimeo: https://t.co/P3gzqBUm27'
993563631227830272,2018-05-07 18:50:03,b'I started a live stream on @YouTube: https://t.co/W58YuLWLba'
993562247711543297,2018-05-07 18:44:34,b'About to go live with @MikeChandlerMMA https://t.co/GqAep0Nxtd'
993538066185969664,2018-05-07 17:08:28,b'The great and powerful @mikechandlermma joins me on the podcast today at https://t.co/VgOK0ZkUkF'
993254980789256192,2018-05-06 22:23:35,b'This video from the big island volcano is fucking crazy! A very fast-moving situation: Lava shoots through Hawaii https://t.co/O75u8Dclx1'
993193383064670209,2018-05-06 18:18:49,b'Axis deer tomahawks courtesy of my @HOYTARCHERYInc RX-1 and https://t.co/5PLVgd2uAY'
993038919578062849,2018-05-06 08:05:02,b'I just uploaded JRE #1112 - Cameron Hanes to #Vimeo: https://t.co/R3Ztnh0Ctt'
992932253301784577,2018-05-06 01:01:11,b'@DJ_Erock23 I think the word poacher is too limited. Some of them are poor people just hunting for food. Some of https://t.co/rjC8U72s7N'
992841375195394049,2018-05-05 19:00:04,b'I started a live stream on @YouTube: https://t.co/2KzIPhQBFU'
992839302039064576,2018-05-05 18:51:50,b'@realDonaldTrump About to go live with @CameronHanes https://t.co/fUhPO8RTcY'
992817115508936704,2018-05-05 17:23:40,b'I spent the last 6 days bow hunting axis deer in Lanai dresses like a https://t.co/cEApm7Scpe'
992656016436269056,2018-05-05 06:43:31,b'Operation fill the freezer was a success! cameronrhanes joins me on the https://t.co/oioPemEogz'
992515946030841856,2018-05-04 21:26:56,"b""Man trying to take selfie' dies after being mauled by bear https://t.co/YKWVPR0MJo"""
991927718999543809,2018-05-03 06:29:31,"b'I wonder what he took before he went in there. John Lilly, the inventor of the tank was famous for injecting himsel https://t.co/fCj7kbAwtb'"
991853605731815424,2018-05-03 01:35:02,"b""Professor Stephen Hawking's final theory: The universe is a hologram https://t.co/RPWXAVkDbw via @telegraphnews"""
991846631052988417,2018-05-03 01:07:19,"b'700,000-Year-Old Stone Tools Point to Mysterious Human Relative https://t.co/1Wf4byIaeh via @NatGeo'"
990645820960653312,2018-04-29 17:35:43,"b'Ask Siri what mother means and it gives you the correct definition. Then it asks you, do you want to hear the next https://t.co/GWKLX4sMrX'"
990477960623747073,2018-04-29 06:28:42,b'Former model eaten alive by scabies in Georgia nursing home https://t.co/IkqAZUZnOc via @usatoday'
990399360969117697,2018-04-29 01:16:23,b'I started a live stream on @YouTube: https://t.co/zdTNCRfmsm'
990396133569523717,2018-04-29 01:03:33,b'Going live with @eddiebravo @BrendanSchaub https://t.co/GqAep0Nxtd'
990367512276619264,2018-04-28 23:09:49,b'Listen to the podcast I did last week with @TheHunterChef to get more insight on the situation at @AntlerKitchen'
990365465569476608,2018-04-28 23:01:41,"b'All this does is make @AntlerKitchen more popular and make vegans appear more annoying.  Stop by, folks, the food t https://t.co/cwnv5a4jvv'"
990360131752751105,2018-04-28 22:40:30,b'@TheRealTauntoh Congrats!!'
990290963653275653,2018-04-28 18:05:39,b'Fight Companion returns tonight at 6pm! Woooo Hooooo! \n#Repost @Drastic_Grafix\n\nIts goin https://t.co/uzvSDQZMkg'
990290575042711558,2018-04-28 18:04:06,"b'Hahaha, man we are fucking idiots\n#Repost powerfuljoerogan\n\nIn rare one off podcast, https://t.co/de7ld9iHBl'"
990130633383931904,2018-04-28 07:28:33,"b'Jordan Petersons Right That You Should Be Dangerous, And Heres How https://t.co/AySsaDW4Fc'"
990043915272183809,2018-04-28 01:43:58,b'Experiment Tests South Africas Earliest Arrowhead - Archaeology Magazine https://t.co/83Zi3MOlal'
990035710529933312,2018-04-28 01:11:22,b'A fucking hilarious clip from the podcast animated by #paulytoon about @brendanschaub getting https://t.co/BiVk89qYac'
989994770696167424,2018-04-27 22:28:41,b'#oldheadshotday me back when I was 23 and boy-pretty. https://t.co/tgJs0HMecu'
989992047531749376,2018-04-27 22:17:51,b'At the top of the Hills with the happiest dog in the world! https://t.co/eEqjE9qrdi'
989971197059354627,2018-04-27 20:55:00,b'A Moment in Mexico - JRE Toon: https://t.co/unToh29Jvi via @YouTube'
989962460986671105,2018-04-27 20:20:17,"b'Youre welcome! Wear it with pride, you bad motherfucker! https://t.co/Gj8cz0uT3Y'"
989961748995178496,2018-04-27 20:17:28,b'This is really cool to see. It made me smile. https://t.co/sPIqNsMljc'
989754917064663040,2018-04-27 06:35:35,b'I just uploaded JRE #1111 - Abby Martin to #Vimeo: https://t.co/26S7c8VRRL'
989743154298372096,2018-04-27 05:48:51,b'I just uploaded JRE #1110 - Zach Bitter to #Vimeo: https://t.co/YTKMkK8OXc'
989719789768605696,2018-04-27 04:16:00,"b'Someday, every piece of a person will be replaceable https://t.co/6MKol6KIvf via @engadget'"
989707844235575296,2018-04-27 03:28:32,"b'@zbitter Thanks again, Zach!'"
989700431394889729,2018-04-27 02:59:05,"b'Elk sausage with tomato sauce and Brussels sprouts.\nThats whats up. \n#ieatelk \nBy the way, https://t.co/pSveGQxtcU'"
989656315034300416,2018-04-27 00:03:47,b'I get extremely happy when I can group 3 arrows with broadheads this tight at 45 yards.  Im https://t.co/X0UyC73wKg'
989606742932840450,2018-04-26 20:46:48,b'I started a live stream on @YouTube: https://t.co/I3m2CkfbVk'
989605885914759168,2018-04-26 20:43:23,b'Going live with @AbbyMartin https://t.co/GqAep0Nxtd'
989580998294888448,2018-04-26 19:04:30,b'I started a live stream on @YouTube: https://t.co/5oD9QPdJM9'
989580052290416640,2018-04-26 19:00:44,b'About to go live with @zbitter https://t.co/GqAep0Nxtd'
989318737152102400,2018-04-26 01:42:22,"b'Inside this door is my favorite place to think. I come out of the @thefloatlab tank relaxed, https://t.co/3LxP5N4Mse'"
989299252978384896,2018-04-26 00:24:56,b'I just uploaded JRE #1109 - Matthew Walker to #Vimeo: https://t.co/aQZpBs5A7N'
989292120170205184,2018-04-25 23:56:36,"b'Young @jamievernon sent me this and said, It looks like they kidnapped him and put that hat on https://t.co/lqU4whMn9z'"
989281032380846080,2018-04-25 23:12:32,"b'Look at the insane detail @3sheetsart put into this @onnit kettlebell, painting it planet of the https://t.co/4OsUC8xSFT'"
989278989402374145,2018-04-25 23:04:25,b'Ever wonder what happens when a 500 grain arrow flying at 280 feet per second hits a concrete https://t.co/roNDhEKaqq'
989275354975166465,2018-04-25 22:49:59,b'This podcast today with Dr. Mathew Walker was one of the most eye opening and important podcasts https://t.co/5It6jc81Bb'
989221041091350530,2018-04-25 19:14:09,b'I started a live stream on @YouTube: https://t.co/uVzT338SW0'
989219961171144704,2018-04-25 19:09:52,b'About to go live with @sleepdiplomat https://t.co/GqAep0Nxtd'
989166355180994565,2018-04-25 15:36:51,b'What kind of powers do you have to demonstrate to be called a super food?'
988999561330020352,2018-04-25 04:34:04,b'I just uploaded JRE #1108 - Peter Attia to #Vimeo: https://t.co/h4rXrOrW6d'
988933553252585472,2018-04-25 00:11:47,b'Vegas! Come get some! July 6th at the Mirage. Tickets are at https://t.co/QaS20jiVOG https://t.co/lZtekItaMx'
988849772827172864,2018-04-24 18:38:52,b'I started a live stream on @YouTube: https://t.co/bODRDLciOQ'
988848640436285440,2018-04-24 18:34:22,b'About to go live with @PeterAttiaMD https://t.co/GqAep0Nxtd'
988848434630152192,2018-04-24 18:33:33,"b""@Davey__Crocko @SamHarrisOrg @MaajidNawaz That's insane.  I believe it though."""
988829149660839939,2018-04-24 17:16:55,b'The stool! Thank you @icehousecomedy for letting me borrow your stool to film my new stand up https://t.co/1AIasxuKKT'
988670463093035008,2018-04-24 06:46:21,"b'The Carnivore Diet: Is Eating ONLY Meat Healthy, or Totally F@#$ing Crazy? https://t.co/5aS62CYLum via @Onnit'"
988628229857542144,2018-04-24 03:58:32,b'How to Use Googles New Podcast Player https://t.co/v53VgV8HxA via @lifehacker'
988624391008272384,2018-04-24 03:43:17,b'I just uploaded JRE MMA Show #24 with Kevin Lee to #Vimeo: https://t.co/jCKGnbKPix'
988593604477108224,2018-04-24 01:40:57,"b'In human cells, scientists find DNA that looks like a twisted knot instead of a double helix https://t.co/iNHVe3LvF1'"
988564953991819266,2018-04-23 23:47:06,b'@AngieOverkill Hahahaha'
988530684594737152,2018-04-23 21:30:55,b'Thank you to 3sheets for turning these dope @onnit kettlebells into works of art! https://t.co/2tvtXFCVYy'
988489657083219968,2018-04-23 18:47:54,b'I started a live stream on @YouTube: https://t.co/ue6nn5YTNM'
988489028788998144,2018-04-23 18:45:24,b'New art for the studio  https://t.co/SkYlCvDA5R'
988488482569031681,2018-04-23 18:43:14,"b'Have no fear, @motownphenom is here! About to go live at https://t.co/GqAep158RN https://t.co/hMYreL3qxw'"
988468795592212480,2018-04-23 17:25:00,b'@AdamSinger Thank you!'
988468166434025472,2018-04-23 17:22:30,b'@AdamSinger Hahaha'
988436401560674305,2018-04-23 15:16:17,b'Fresh off his ultra impressive performance over @edsonbarbozajr Saturday night @motownphenom https://t.co/8slSlvHd0q'
988253194731114496,2018-04-23 03:08:17,"b'Best of the Week - April 15, 2018 - Joe Rogan Experience: https://t.co/MbHv2qBbkP via @YouTube'"
987946153961500672,2018-04-22 06:48:12,b'Boston! We did it! The hard part is over. Now its time to recharge and start the work on my https://t.co/pfcnA1fEFw'
987945112402579457,2018-04-22 06:44:04,b'We walk the path that bad motherfuckers paved. #respect #samkinison #rodneydangerfield https://t.co/EOwhs5NXJb'
987865912639475712,2018-04-22 01:29:21,"b'JOE &amp; WHITNEY WATCH R. KELLY\'S ""REAL TALK"" | HILARIOUS https://t.co/veIz70cI5b via @YouTube'"
987864816286027776,2018-04-22 01:25:00,b'The actual moment right after @tonyhinchcliffe experiences R Kellys Real Talk https://t.co/To2XryUrUs'
987822062160015362,2018-04-21 22:35:07,b'If youre coming to the shows tonight BRING PAPER TICKETS! Theyre using the Yondr cell phone bags. Youll have pos https://t.co/41XDxDn8BL'
987509697367494656,2018-04-21 01:53:53,b'Happy 420 from the great and powerful @tonyhinchcliffe https://t.co/viWuzltT1Q'
987462850946871296,2018-04-20 22:47:44,b'Boston! Lets do this! https://t.co/QrSK4ltgXB'
987378769374728192,2018-04-20 17:13:37,b'If youre coming to the shows tonight BRING PAPER TICKETS! Theyre using the Yondr cell phone bags. Youll have pos https://t.co/0SBlwWXGY6'
987377519623135234,2018-04-20 17:08:39,"b'Happy 420, everyone!\n#Repost @Drastic_Grafix\n\nJump up &amp; down like a bunch of Mo-Mos  https://t.co/kU44sy0LVJ'"
986983581195976704,2018-04-19 15:03:17,b'This California Neighborhood Might As Well Belong To The Tumbleweeds Now https://t.co/9w1yNTHHgO via @Digg'
986965941144735744,2018-04-19 13:53:11,b'I have two traditions that Ive decided to engage in before I film a new comedy special; I do my https://t.co/ig2jGZkGNI'
986802897357869056,2018-04-19 03:05:19,b'I just uploaded JRE #1106 - Colion Noir to #Vimeo: https://t.co/BSF8CT9IrF'
986802454422523904,2018-04-19 03:03:33,b'I just uploaded JRE #1107 - Sam Harris &amp; Maajid Nawaz to #Vimeo: https://t.co/dbQropIqu5'
986778269746974726,2018-04-19 01:27:27,b'#Repost dennystocke\n\nPOWERFUL. Tag @joerogan in the comments below. I would love to send https://t.co/LzHXb6b2S1'
986730369901842438,2018-04-18 22:17:07,b'I started a live stream on @YouTube: https://t.co/RHjPOesHwD'
986728473921073152,2018-04-18 22:09:35,b'Going live with @MaajidNawaz  and @SamHarrisOrg https://t.co/hOVWCB6jDS'
986683078138630145,2018-04-18 19:09:12,b'I started a live stream on @YouTube: https://t.co/T6HTUGi3CJ'
986681181721608192,2018-04-18 19:01:40,b'About to go live with @MrColionNoir https://t.co/GqAep0Nxtd'
986398541370228736,2018-04-18 00:18:33,b'I just uploaded JRE #1105 - Michael Hunter to #Vimeo: https://t.co/IzAVUx9WK8'
986367081116590082,2018-04-17 22:13:32,"b'I had a great time talking to @thehunterchef, one of the owners of @AntlerKitchen in Toronto. https://t.co/iUQ3kFHEOs'"
986365082392117249,2018-04-17 22:05:36,"b""Diamonds in Sudan meteorite 'are remnants of lost planet' https://t.co/8zuWFo3aZZ"""
986321331556888577,2018-04-17 19:11:45,b'I started a live stream on @YouTube: https://t.co/CXPvMjRyeT'
986320420411342849,2018-04-17 19:08:07,b'About to go live with @TheHunterChef https://t.co/GqAep0Nxtd'
986246558701174784,2018-04-17 14:14:37,b'The fact that some people believe something as silly as the world being flat is one of the primary reasons why I co https://t.co/zsp6EIccy7'
